"","s","S","F","R","RT","congruent","OverallAcc","WMC"
"44018","42","s1","S","r1",0.29,"1",1,"H"
"44019","42","s1","S","r1",0.369,"0",1,"H"
"44020","42","s1","S","r1",0.381,"1",1,"H"
"44021","42","s1","S","r1",0.296,"1",1,"H"
"44022","42","s2","S","r1",0.374,"0",0,"H"
"44023","42","s2","S","r2",0.338,"1",1,"H"
"44024","42","s2","S","r2",0.319,"1",1,"H"
"44025","42","s2","S","r2",0.413,"0",1,"H"
"44026","42","s2","S","r2",0.438,"0",1,"H"
"44027","42","s1","S","r1",0.399,"1",1,"H"
"44028","42","s2","S","r2",0.329,"1",1,"H"
"44029","42","s1","S","r1",0.39,"1",1,"H"
"44030","42","s2","S","r2",0.305,"1",1,"H"
"44031","42","s2","S","r1",0.32,"0",0,"H"
"44032","42","s1","S","r1",0.51,"1",1,"H"
"44033","42","s1","S","r1",0.355,"1",1,"H"
"44034","42","s1","S","r1",0.32,"1",1,"H"
"44035","42","s2","S","r1",0.35,"0",0,"H"
"44036","42","s2","S","r2",0.346,"0",1,"H"
"44037","42","s2","S","r2",0.358,"1",1,"H"
"44038","42","s1","S","r2",0.259,"1",0,"H"
"44039","42","s1","S","r1",0.371,"1",1,"H"
"44040","42","s1","S","r1",0.367,"1",1,"H"
"44041","42","s1","S","r1",0.331,"0",1,"H"
"44042","42","s1","S","r1",0.312,"1",1,"H"
"44043","42","s1","S","r1",0.437,"1",1,"H"
"44044","42","s2","S","r2",0.878,"1",1,"H"
"44045","42","s1","S","r1",0.34,"1",1,"H"
"44046","42","s1","S","r1",0.369,"1",1,"H"
"44047","42","s2","S","r1",0.269,"1",0,"H"
"44048","42","s1","S","r1",0.445,"1",1,"H"
"44049","42","s2","S","r1",0.229,"1",0,"H"
"44050","42","s2","S","r2",0.374,"1",1,"H"
"44051","42","s1","S","r2",0.258,"0",0,"H"
"44052","42","s1","S","r2",0.306,"0",0,"H"
"44053","42","s2","S","r2",0.32,"1",1,"H"
"44054","42","s2","S","r2",0.318,"1",1,"H"
"44055","42","s1","S","r2",0.316,"0",0,"H"
"44056","42","s1","S","r1",0.329,"1",1,"H"
"44057","42","s1","S","r1",0.311,"1",1,"H"
"44058","42","s1","S","r1",0.308,"1",1,"H"
"44059","42","s1","S","r1",0.259,"1",1,"H"
"44060","42","s2","S","r1",0.275,"1",0,"H"
"44061","42","s2","S","r2",0.579,"1",1,"H"
"44062","42","s2","S","r1",0.357,"0",0,"H"
"44063","42","s1","S","r1",0.337,"0",1,"H"
"44064","42","s1","S","r1",0.383,"1",1,"H"
"44065","42","s1","S","r1",0.329,"1",1,"H"
"44066","42","s1","S","r1",0.39,"1",1,"H"
"44067","42","s2","S","r2",0.385,"1",1,"H"
"44068","42","s1","S","r1",0.332,"1",1,"H"
"44069","42","s1","S","r1",0.345,"1",1,"H"
"44070","42","s1","S","r2",0.358,"0",0,"H"
"44071","42","s1","S","r2",0.29,"1",0,"H"
"44072","42","s2","S","r2",0.321,"1",1,"H"
"44073","42","s2","S","r2",0.351,"1",1,"H"
"44074","42","s1","S","r2",0.332,"0",0,"H"
"44075","42","s2","S","r2",0.617,"0",1,"H"
"44076","42","s2","S","r2",0.377,"0",1,"H"
"44077","42","s2","S","r2",0.372,"1",1,"H"
"44078","42","s1","S","r1",0.352,"1",1,"H"
"44079","42","s1","S","r1",0.46,"1",1,"H"
"44080","42","s1","S","r1",0.275,"1",1,"H"
"44081","42","s1","S","r1",0.351,"1",1,"H"
"44082","42","s2","S","r2",0.3,"1",1,"H"
"44083","42","s2","S","r2",0.297,"1",1,"H"
"44084","42","s2","S","r2",0.264,"1",1,"H"
"44085","42","s2","S","r2",0.28,"1",1,"H"
"44086","42","s2","S","r2",0.279,"1",1,"H"
"44087","42","s1","S","r1",0.359,"1",1,"H"
"44088","42","s2","S","r2",0.37,"0",1,"H"
"44089","42","s1","S","r2",0.43,"0",0,"H"
"44090","42","s1","S","r2",0.295,"0",0,"H"
"44091","42","s2","S","r2",0.325,"1",1,"H"
"44092","42","s1","S","r1",0.306,"1",1,"H"
"44093","42","s2","S","r2",0.384,"1",1,"H"
"44094","42","s1","S","r1",0.331,"1",1,"H"
"44095","42","s2","S","r2",0.36,"1",1,"H"
"44096","42","s2","S","r2",0.388,"1",1,"H"
"44097","42","s1","S","r1",0.35,"1",1,"H"
"44098","42","s2","S","r1",0.315,"0",0,"H"
"44099","42","s1","S","r1",0.377,"1",1,"H"
"44100","42","s1","S","r1",0.324,"1",1,"H"
"44101","42","s1","S","r1",0.545,"0",1,"H"
"44102","42","s2","S","r2",0.579,"1",1,"H"
"44103","42","s2","S","r1",0.341,"0",0,"H"
"44104","42","s1","S","r1",0.306,"1",1,"H"
"44105","42","s1","S","r1",0.352,"1",1,"H"
"44106","42","s1","S","r2",0.333,"0",0,"H"
"44107","42","s2","S","r2",0.378,"0",1,"H"
"44108","42","s2","S","r2",0.357,"1",1,"H"
"44109","42","s1","S","r1",0.369,"1",1,"H"
"44110","42","s1","S","r1",0.381,"1",1,"H"
"44111","42","s2","S","r1",0.296,"0",0,"H"
"44112","42","s1","S","r1",0.342,"1",1,"H"
"44113","42","s2","S","r2",0.435,"1",1,"H"
"44114","42","s1","S","r1",0.38,"0",1,"H"
"44115","42","s2","S","r2",0.471,"0",1,"H"
"44116","42","s2","S","r2",0.334,"1",1,"H"
"44117","42","s1","S","r1",0.347,"1",1,"H"
"44118","42","s2","S","r2",0.311,"1",1,"H"
"44119","42","s2","S","r2",0.389,"1",1,"H"
"44120","42","s1","S","r1",0.352,"1",1,"H"
"44121","42","s2","S","r2",0.317,"1",1,"H"
"44122","42","s1","S","r1",0.298,"1",1,"H"
"44123","42","s1","S","r2",0.265,"0",0,"H"
"44124","42","s1","S","r1",0.425,"0",1,"H"
"44125","42","s2","S","r2",0.338,"1",1,"H"
"44126","42","s1","S","r1",0.351,"1",1,"H"
"44127","42","s1","S","r1",0.396,"0",1,"H"
"44128","42","s2","S","r2",0.374,"1",1,"H"
"44129","42","s2","S","r1",0.306,"0",0,"H"
"44130","42","s2","S","r2",0.32,"1",1,"H"
"44131","42","s2","S","r2",0.318,"1",1,"H"
"44132","42","s2","S","r2",0.3,"1",1,"H"
"44133","42","s1","S","r2",0.298,"0",0,"H"
"44134","42","s1","S","r1",0.377,"1",1,"H"
"44135","42","s2","S","r2",0.548,"1",1,"H"
"44136","42","s2","S","r2",0.311,"1",1,"H"
"44137","42","s1","S","r1",0.341,"1",1,"H"
"44138","42","s1","S","r1",0.386,"1",1,"H"
"44139","42","s1","S","r1",0.365,"1",1,"H"
"44140","42","s2","S","r2",0.296,"1",1,"H"
"44141","42","s2","S","r2",0.278,"1",1,"H"
"44142","42","s1","S","r1",0.358,"1",1,"H"
"44143","42","s1","S","r1",0.338,"1",1,"H"
"44144","42","s2","S","r1",0.319,"0",0,"H"
"44145","42","s1","S","r1",0.365,"1",1,"H"
"44146","42","s1","S","r2",0.44,"0",0,"H"
"44147","42","s2","S","r2",0.321,"1",1,"H"
"44148","42","s2","S","r2",0.367,"1",1,"H"
"44149","42","s2","S","r2",0.363,"0",1,"H"
"44150","42","s1","S","r1",0.374,"1",1,"H"
"44151","42","s1","S","r1",0.322,"0",1,"H"
"44152","42","s1","S","r1",0.352,"1",1,"H"
"44153","42","s1","S","r1",0.268,"1",1,"H"
"44154","42","s1","S","r1",0.332,"1",1,"H"
"44155","42","s1","S","r1",0.345,"1",1,"H"
"44156","42","s1","S","r1",0.293,"1",1,"H"
"44157","42","s2","S","r2",0.644,"1",1,"H"
"44158","42","s1","S","r1",0.371,"1",1,"H"
"44159","42","s2","S","r2",0.383,"1",1,"H"
"44160","42","s1","S","r1",0.378,"0",1,"H"
"44161","42","s2","S","r1",0.293,"1",0,"H"
"44162","42","s1","S","r1",0.356,"1",1,"H"
"44163","42","s2","S","r2",0.416,"1",1,"H"
"44164","42","s2","S","r2",0.346,"0",1,"H"
"44165","42","s2","S","r2",0.374,"0",1,"H"
"44166","42","s2","S","r2",0.322,"1",1,"H"
"44167","42","s2","S","r2",0.32,"1",1,"H"
"44168","42","s1","S","r1",0.429,"1",1,"H"
"44169","42","s1","S","r1",0.39,"0",1,"H"
"44170","42","s1","S","r1",0.337,"1",1,"H"
"44171","42","s2","S","r2",0.366,"1",1,"H"
"44172","42","s1","S","r2",0.33,"0",0,"H"
"44173","42","s2","S","r2",0.311,"0",1,"H"
"44174","42","s1","S","r1",0.341,"1",1,"H"
"44175","42","s2","S","r2",0.418,"1",1,"H"
"44176","42","s2","S","r2",0.251,"1",1,"H"
"44177","42","s1","S","r1",0.331,"1",1,"H"
"44178","42","s2","S","r2",0.313,"1",1,"H"
"44179","42","s2","S","r2",0.31,"1",1,"H"
"44180","42","s1","S","r2",0.307,"0",0,"H"
"44181","42","s1","S","r1",0.381,"1",1,"H"
"44182","42","s1","S","r1",0.264,"0",1,"H"
"44183","42","s2","S","r2",0.328,"0",1,"H"
"44184","42","s2","S","r2",0.293,"1",1,"H"
"44185","42","s2","S","r2",0.292,"1",1,"H"
"44186","42","s2","S","r2",0.322,"1",1,"H"
"44187","42","s2","S","r2",0.32,"1",1,"H"
"44188","42","s1","S","r1",0.365,"1",1,"H"
"44189","42","s2","S","r1",0.329,"0",0,"H"
"44190","42","s1","S","r1",0.342,"1",1,"H"
"44191","42","s1","S","r1",0.258,"1",1,"H"
"44192","42","s2","S","r1",0.162,"0",0,"H"
"44193","42","s1","S","r1",0.439,"1",1,"H"
"44194","42","s2","S","r2",0.319,"1",1,"H"
"44195","42","s1","S","r1",0.333,"1",1,"H"
"44196","42","s2","S","r2",0.298,"1",1,"H"
"44197","42","s2","S","r2",0.361,"1",1,"H"
"44198","42","s1","S","r1",0.373,"1",1,"H"
"44199","42","s2","S","r1",0.288,"1",0,"H"
"44200","42","s1","S","r2",0.287,"1",0,"H"
"44201","42","s2","S","r2",0.335,"1",1,"H"
"44202","42","s1","S","r1",0.348,"1",1,"H"
"44203","42","s2","S","r1",0.264,"0",0,"H"
"44204","42","s1","S","r1",0.328,"1",1,"H"
"44205","42","s2","S","r2",0.357,"1",1,"H"
"44206","42","s1","S","r1",0.322,"1",1,"H"
"44207","42","s1","S","r1",0.399,"1",1,"H"
"44208","42","s1","S","r1",0.33,"1",1,"H"
"44209","42","s1","S","r1",0.279,"1",1,"H"
"44210","42","s2","S","r2",0.358,"1",1,"H"
"44211","42","s2","S","r1",0.29,"0",0,"H"
"44212","42","s2","S","r2",0.322,"1",1,"H"
"44213","42","s1","S","r1",0.334,"1",1,"H"
"44214","42","s1","S","r1",0.299,"1",1,"H"
"44215","42","s2","S","r2",0.363,"1",1,"H"
"44216","42","s2","S","r2",0.31,"1",1,"H"
"44217","42","s2","S","r2",0.307,"1",1,"H"
"44218","42","s2","S","r2",0.418,"0",1,"H"
"44219","42","s2","S","r2",0.347,"1",1,"H"
"44220","42","s2","S","r2",0.328,"1",1,"H"
"44221","42","s1","S","r1",0.341,"1",1,"H"
"44222","42","s2","S","r2",0.322,"1",1,"H"
"44223","42","s1","S","r1",0.336,"1",1,"H"
"44224","42","s2","S","r2",0.317,"1",1,"H"
"44225","42","s2","S","r2",0.283,"1",1,"H"
"44226","42","s1","S","r1",0.378,"1",1,"H"
"44227","42","s2","S","r2",0.357,"1",1,"H"
"44228","42","s1","S","r1",0.417,"0",1,"H"
"44229","42","s1","S","r1",0.395,"1",1,"H"
"44230","42","s1","S","r1",0.325,"1",1,"H"
"44231","42","s1","S","r1",0.291,"0",1,"H"
"44232","42","s1","S","r1",0.29,"1",1,"H"
"44233","42","s1","S","r2",0.337,"0",0,"H"
"44234","42","s2","S","r2",0.286,"1",1,"H"
"44235","42","s2","S","r2",0.317,"1",1,"H"
"44236","42","s2","S","r2",0.315,"1",1,"H"
"44237","42","s2","S","r2",0.281,"0",1,"H"
"44238","42","s2","S","r2",0.552,"0",1,"H"
"44239","42","s1","S","r1",0.54,"1",1,"H"
"44240","42","s1","S","r1",0.304,"0",1,"H"
"44241","42","s2","S","r1",0.255,"0",0,"H"
"44242","42","s2","S","r2",0.432,"0",1,"H"
"44243","42","s2","S","r2",0.312,"1",1,"H"
"44244","42","s1","S","r1",0.758,"1",1,"H"
"44245","42","s1","S","r1",0.305,"1",1,"H"
"44246","42","s1","S","r1",0.336,"1",1,"H"
"44247","42","s1","S","r1",0.317,"1",1,"H"
"44248","42","s1","S","r1",0.33,"1",1,"H"
"44249","42","s1","S","r1",0.343,"1",1,"H"
"44250","42","s2","S","r2",0.324,"1",1,"H"
"44251","42","s2","S","r2",0.321,"0",1,"H"
"44252","42","s2","S","r2",0.286,"1",1,"H"
"44253","42","s2","S","r2",0.286,"0",1,"H"
"44254","42","s1","S","r2",0.349,"0",0,"H"
"44255","42","s2","S","r2",0.313,"1",1,"H"
"44256","42","s2","S","r2",0.391,"0",1,"H"
"44257","42","s2","S","r2",0.386,"1",1,"H"
"44258","42","s1","S","r2",0.397,"0",0,"H"
"44259","42","s1","S","r1",0.311,"1",1,"H"
"44260","42","s2","S","r2",0.517,"0",1,"H"
"44261","42","s1","S","r1",0.346,"1",1,"H"
"44262","42","s2","S","r1",0.262,"0",0,"H"
"44263","42","s2","S","r2",0.374,"1",1,"H"
"44264","42","s2","S","r2",0.306,"1",1,"H"
"44265","42","s1","S","r1",0.369,"1",1,"H"
"44266","42","s1","S","r1",0.332,"0",1,"H"
"44267","42","s1","S","r1",0.281,"0",1,"H"
"44268","42","s1","S","r1",0.328,"1",1,"H"
"44269","42","s1","S","r1",0.294,"1",1,"H"
"44270","42","s2","S","r1",0.308,"1",0,"H"
"44271","42","s2","S","r1",0.291,"0",0,"H"
"44272","42","s1","S","r1",0.354,"1",1,"H"
"44273","42","s1","S","r1",0.43,"1",1,"H"
"44274","42","s2","S","r2",0.407,"1",1,"H"
"44275","42","s2","S","r2",0.417,"1",1,"H"
"44276","42","s2","S","r2",0.235,"1",1,"H"
"44277","42","s1","S","r1",0.348,"1",1,"H"
"44278","42","s1","S","r1",0.472,"0",1,"H"
"44279","42","s2","S","r2",0.432,"1",1,"H"
"44280","42","s2","S","r2",0.424,"1",1,"H"
"44281","43","s1","A","r1",0.592,"1",1,"L"
"44282","43","s2","A","r2",0.45,"1",1,"L"
"44283","43","s2","A","r2",0.426,"1",1,"L"
"44284","43","s2","A","r2",0.388,"1",1,"L"
"44285","43","s1","A","r1",0.399,"1",1,"L"
"44286","43","s1","A","r1",0.425,"1",1,"L"
"44287","43","s2","A","r2",0.45,"1",1,"L"
"44288","43","s1","A","r1",0.538,"1",1,"L"
"44289","43","s1","A","r1",0.559,"0",1,"L"
"44290","43","s1","A","r1",0.402,"1",1,"L"
"44291","43","s2","A","r2",0.444,"0",1,"L"
"44292","43","s1","A","r2",0.516,"0",0,"L"
"44293","43","s1","A","r1",0.409,"1",1,"L"
"44294","43","s1","A","r1",0.356,"1",1,"L"
"44295","43","s2","A","r2",0.416,"1",1,"L"
"44296","43","s2","A","r2",0.505,"0",1,"L"
"44297","43","s1","A","r1",0.447,"1",1,"L"
"44298","43","s1","A","r1",0.407,"0",1,"L"
"44299","43","s2","A","r2",0.433,"1",1,"L"
"44300","43","s2","A","r1",0.426,"0",0,"L"
"44301","43","s2","A","r2",0.514,"0",1,"L"
"44302","43","s2","A","r2",0.455,"1",1,"L"
"44303","43","s2","A","r2",0.479,"1",1,"L"
"44304","43","s2","A","r2",0.421,"1",1,"L"
"44305","43","s1","A","r1",0.446,"1",1,"L"
"44306","43","s2","A","r2",0.438,"1",1,"L"
"44307","43","s1","A","r1",0.415,"1",1,"L"
"44308","43","s2","A","r1",0.504,"0",0,"L"
"44309","43","s2","A","r2",0.478,"1",1,"L"
"44310","43","s1","A","r1",0.612,"1",1,"L"
"44311","43","s1","A","r1",0.549,"1",1,"L"
"44312","43","s2","A","r2",0.521,"1",1,"L"
"44313","43","s1","A","r1",0.445,"1",1,"L"
"44314","43","s2","A","r2",0.469,"1",1,"L"
"44315","43","s1","A","r1",0.396,"1",1,"L"
"44316","43","s1","A","r1",0.454,"1",1,"L"
"44317","43","s2","A","r2",0.445,"1",1,"L"
"44318","43","s1","A","r1",0.453,"0",1,"L"
"44319","43","s2","A","r2",0.509,"0",1,"L"
"44320","43","s2","A","r2",0.53,"1",1,"L"
"44321","43","s1","A","r1",0.454,"0",1,"L"
"44322","43","s2","A","r2",0.51,"0",1,"L"
"44323","43","s1","A","r1",0.419,"1",1,"L"
"44324","43","s1","A","r1",0.445,"1",1,"L"
"44325","43","s1","A","r1",0.421,"1",1,"L"
"44326","43","s1","A","r1",0.414,"1",1,"L"
"44327","43","s1","A","r1",0.44,"0",1,"L"
"44328","43","s2","A","r2",0.528,"1",1,"L"
"44329","43","s2","A","r2",0.469,"1",1,"L"
"44330","43","s1","A","r1",0.508,"1",1,"L"
"44331","43","s2","A","r2",0.466,"1",1,"L"
"44332","43","s2","A","r2",0.473,"1",1,"L"
"44333","43","s1","A","r1",0.432,"0",1,"L"
"44334","43","s2","A","r2",0.521,"1",1,"L"
"44335","43","s2","A","r2",0.446,"1",1,"L"
"44336","43","s2","A","r2",0.438,"1",1,"L"
"44337","43","s2","A","r2",0.399,"1",1,"L"
"44338","43","s2","A","r2",0.473,"1",1,"L"
"44339","43","s1","A","r1",0.448,"1",1,"L"
"44340","43","s2","A","r2",0.44,"1",1,"L"
"44341","43","s1","A","r1",0.433,"1",1,"L"
"44342","43","s1","A","r1",0.458,"1",1,"L"
"44343","43","s1","A","r1",0.45,"0",1,"L"
"44344","43","s2","A","r2",0.49,"1",1,"L"
"44345","43","s2","A","r2",0.464,"0",1,"L"
"44346","43","s2","A","r2",0.423,"1",1,"L"
"44347","43","s1","A","r1",0.449,"1",1,"L"
"44348","43","s1","A","r1",0.409,"1",1,"L"
"44349","43","s1","A","r1",0.451,"0",1,"L"
"44350","43","s2","A","r2",0.475,"1",1,"L"
"44351","43","s1","A","r1",0.482,"1",1,"L"
"44352","43","s2","A","r2",0.473,"1",1,"L"
"44353","43","s1","A","r1",0.528,"1",1,"L"
"44354","43","s2","A","r2",0.532,"1",1,"L"
"44355","43","s1","A","r1",0.521,"1",1,"L"
"44356","43","s1","A","r1",0.462,"0",1,"L"
"44357","43","s1","A","r1",0.405,"0",1,"L"
"44358","43","s1","A","r1",0.383,"1",1,"L"
"44359","43","s2","A","r2",0.522,"0",1,"L"
"44360","43","s2","A","r2",0.431,"1",1,"L"
"44361","43","s2","A","r2",0.424,"1",1,"L"
"44362","43","s1","A","r1",0.433,"1",1,"L"
"44363","43","s1","A","r1",0.41,"1",1,"L"
"44364","43","s1","A","r1",0.404,"1",1,"L"
"44365","43","s2","A","r2",0.382,"1",1,"L"
"44366","43","s2","A","r2",0.393,"1",1,"L"
"44367","43","s2","A","r2",0.356,"1",1,"L"
"44368","43","s1","A","r1",0.416,"0",1,"L"
"44369","43","s1","A","r1",0.41,"1",1,"L"
"44370","43","s1","A","r1",0.356,"1",1,"L"
"44371","43","s1","A","r1",0.319,"1",1,"L"
"44372","43","s1","A","r1",0.396,"1",1,"L"
"44373","43","s1","A","r1",0.407,"0",1,"L"
"44374","43","s2","A","r2",0.402,"1",1,"L"
"44375","43","s2","A","r2",0.395,"1",1,"L"
"44376","43","s2","A","r2",0.39,"1",1,"L"
"44377","43","s1","A","r1",0.432,"1",1,"L"
"44378","43","s2","A","r2",0.441,"1",1,"L"
"44379","43","s1","A","r1",0.417,"1",1,"L"
"44380","43","s1","A","r1",0.347,"1",1,"L"
"44381","43","s2","A","r2",0.578,"0",1,"L"
"44382","43","s1","A","r1",0.501,"1",1,"L"
"44383","43","s1","A","r1",0.442,"1",1,"L"
"44384","43","s1","A","r1",0.466,"1",1,"L"
"44385","43","s1","A","r1",0.554,"1",1,"L"
"44386","43","s2","A","r2",0.461,"1",1,"L"
"44387","43","s2","A","r2",0.389,"1",1,"L"
"44388","43","s1","A","r1",0.383,"1",1,"L"
"44389","43","s2","A","r2",0.458,"0",1,"L"
"44390","43","s1","A","r1",0.562,"1",1,"L"
"44391","43","s1","A","r1",0.356,"1",1,"L"
"44392","43","s1","A","r1",0.353,"1",1,"L"
"44393","43","s1","A","r1",0.365,"1",1,"L"
"44394","43","s1","A","r1",0.361,"1",1,"L"
"44395","43","s1","A","r1",0.388,"1",1,"L"
"44396","43","s2","A","r2",0.479,"1",1,"L"
"44397","43","s2","A","r2",0.437,"0",1,"L"
"44398","43","s2","A","r2",0.43,"0",1,"L"
"44399","43","s2","A","r2",0.406,"1",1,"L"
"44400","43","s1","A","r1",0.433,"1",1,"L"
"44401","43","s2","A","r2",0.457,"0",1,"L"
"44402","43","s2","A","r2",0.401,"0",1,"L"
"44403","43","s2","A","r2",0.411,"0",1,"L"
"44404","43","s1","A","r1",0.404,"1",1,"L"
"44405","43","s2","A","r2",0.462,"0",1,"L"
"44406","43","s2","A","r2",0.421,"1",1,"L"
"44407","43","s1","A","r1",0.414,"1",1,"L"
"44408","43","s2","A","r2",0.423,"1",1,"L"
"44409","43","s2","A","r2",0.464,"0",1,"L"
"44410","43","s1","A","r1",0.504,"0",1,"L"
"44411","43","s2","A","r2",0.365,"1",1,"L"
"44412","43","s1","A","r2",0.505,"1",0,"L"
"44413","43","s2","A","r2",0.462,"0",1,"L"
"44414","43","s2","A","r2",0.437,"0",1,"L"
"44415","43","s2","A","r2",0.446,"1",1,"L"
"44416","43","s1","A","r1",0.438,"1",1,"L"
"44417","43","s2","A","r2",0.447,"1",1,"L"
"44418","43","s1","A","r1",0.471,"1",1,"L"
"44419","43","s1","A","r1",0.414,"1",1,"L"
"44420","43","s2","A","r2",0.487,"1",1,"L"
"44421","43","s1","A","r1",0.413,"0",1,"L"
"44422","43","s2","A","r2",0.503,"1",1,"L"
"44423","43","s1","A","r1",0.444,"1",1,"L"
"44424","43","s2","A","r2",0.452,"1",1,"L"
"44425","43","s1","A","r1",0.524,"1",1,"L"
"44426","43","s1","A","r1",0.481,"0",1,"L"
"44427","43","s2","A","r2",0.488,"1",1,"L"
"44428","43","s1","A","r1",0.479,"1",1,"L"
"44429","43","s1","A","r1",0.421,"1",1,"L"
"44430","43","s1","A","r1",0.398,"1",1,"L"
"44431","43","s1","A","r1",0.424,"1",1,"L"
"44432","43","s1","A","r1",0.401,"1",1,"L"
"44433","43","s1","A","r1",0.396,"1",1,"L"
"44434","43","s1","A","r1",0.566,"0",1,"L"
"44435","43","s1","A","r1",0.441,"0",1,"L"
"44436","43","s1","A","r1",0.465,"0",1,"L"
"44437","43","s2","A","r2",0.488,"1",1,"L"
"44438","43","s2","A","r2",0.429,"1",1,"L"
"44439","43","s1","A","r1",0.438,"1",1,"L"
"44440","43","s1","A","r1",0.415,"1",1,"L"
"44441","43","s2","A","r2",0.472,"0",1,"L"
"44442","43","s1","A","r1",0.479,"0",1,"L"
"44443","43","s1","A","r1",0.39,"0",1,"L"
"44444","43","s2","A","r2",0.449,"1",1,"L"
"44445","43","s1","A","r1",0.377,"1",1,"L"
"44446","43","s2","A","r2",0.484,"0",1,"L"
"44447","43","s1","A","r1",0.474,"1",1,"L"
"44448","43","s1","A","r1",0.369,"1",1,"L"
"44449","43","s2","A","r2",0.477,"1",1,"L"
"44450","43","s1","A","r1",0.42,"0",1,"L"
"44451","43","s1","A","r1",0.429,"1",1,"L"
"44452","43","s1","A","r1",0.374,"1",1,"L"
"44453","43","s1","A","r1",0.465,"0",1,"L"
"44454","43","s2","A","r2",0.425,"1",1,"L"
"44455","43","s1","A","r1",0.417,"1",1,"L"
"44456","43","s2","A","r1",0.379,"0",0,"L"
"44457","43","s1","A","r1",0.422,"1",1,"L"
"44458","43","s2","A","r2",0.399,"1",1,"L"
"44459","43","s1","A","r1",0.409,"1",1,"L"
"44460","43","s2","A","r2",0.483,"0",1,"L"
"44461","43","s2","A","r2",0.425,"1",1,"L"
"44462","43","s1","A","r1",0.37,"1",1,"L"
"44463","43","s1","A","r1",0.493,"0",1,"L"
"44464","43","s2","A","r2",0.435,"1",1,"L"
"44465","43","s1","A","r1",0.396,"0",1,"L"
"44466","43","s1","A","r1",0.374,"1",1,"L"
"44467","43","s2","A","r2",0.45,"1",1,"L"
"44468","43","s1","A","r1",0.314,"1",1,"L"
"44469","43","s2","A","r2",0.44,"1",1,"L"
"44470","43","s1","A","r1",0.432,"0",1,"L"
"44471","43","s1","A","r1",0.393,"1",1,"L"
"44472","43","s1","A","r1",0.435,"0",1,"L"
"44473","43","s2","A","r2",0.524,"1",1,"L"
"44474","43","s1","A","r1",0.433,"1",1,"L"
"44475","43","s1","A","r1",0.426,"1",1,"L"
"44476","43","s2","A","r2",0.483,"1",1,"L"
"44477","43","s1","A","r1",0.41,"0",1,"L"
"44478","43","s1","A","r1",0.5,"1",1,"L"
"44479","43","s1","A","r1",0.409,"1",1,"L"
"44480","43","s1","A","r1",0.435,"1",1,"L"
"44481","43","s2","A","r2",0.681,"1",1,"L"
"44482","43","s1","A","r1",0.471,"1",1,"L"
"44483","43","s2","A","r2",0.59,"0",1,"L"
"44484","43","s2","A","r2",0.369,"1",1,"L"
"44485","43","s1","A","r1",0.46,"0",1,"L"
"44486","43","s2","A","r2",0.451,"0",1,"L"
"44487","43","s1","A","r1",0.411,"1",1,"L"
"44488","43","s2","A","r2",0.629,"0",1,"L"
"44489","43","s1","A","r2",0.453,"0",0,"L"
"44490","43","s1","A","r1",0.557,"0",1,"L"
"44491","43","s2","A","r1",0.432,"0",0,"L"
"44492","43","s2","A","r2",0.505,"1",1,"L"
"44493","43","s1","A","r1",0.431,"1",1,"L"
"44494","43","s1","A","r1",0.488,"1",1,"L"
"44495","43","s2","A","r2",0.478,"1",1,"L"
"44496","43","s2","A","r2",0.469,"1",1,"L"
"44497","43","s1","A","r1",0.476,"1",1,"L"
"44498","43","s1","A","r1",0.354,"1",1,"L"
"44499","43","s1","A","r1",0.415,"1",1,"L"
"44500","43","s2","A","r2",0.504,"1",1,"L"
"44501","43","s2","A","r2",0.414,"1",1,"L"
"44502","43","s2","A","r2",0.455,"1",1,"L"
"44503","43","s1","A","r1",0.431,"1",1,"L"
"44504","43","s1","A","r1",0.375,"1",1,"L"
"44505","43","s2","A","r2",0.466,"1",1,"L"
"44506","43","s2","A","r2",0.505,"1",1,"L"
"44507","43","s1","A","r1",0.447,"1",1,"L"
"44508","43","s2","A","r2",0.503,"0",1,"L"
"44509","43","s1","A","r1",0.476,"1",1,"L"
"44510","43","s1","A","r1",0.451,"1",1,"L"
"44511","43","s2","A","r2",0.491,"0",1,"L"
"44512","43","s2","A","r2",0.449,"1",1,"L"
"44513","43","s1","A","r1",0.393,"1",1,"L"
"44514","43","s2","A","r2",0.468,"0",1,"L"
"44515","43","s2","A","r2",0.427,"1",1,"L"
"44516","43","s1","A","r1",0.387,"1",1,"L"
"44517","43","s2","A","r2",0.462,"0",1,"L"
"44518","43","s1","A","r1",0.358,"1",1,"L"
"44519","43","s1","A","r1",0.514,"0",1,"L"
"44520","43","s2","A","r2",0.375,"1",1,"L"
"44521","43","s2","A","r2",0.354,"1",1,"L"
"44522","43","s1","A","r1",0.478,"0",1,"L"
"44523","43","s2","A","r2",0.453,"0",1,"L"
"44524","43","s2","A","r2",0.461,"1",1,"L"
"44525","43","s2","A","r2",0.452,"1",1,"L"
"44526","43","s1","A","r1",0.444,"0",1,"L"
